eprint_id,ubma_external,ubma_unibiblio,ubma_xml_error
32717,False,False,
32718,False,False,
32719,False,False,
32720,False,False,
32721,False,False,
32722,False,False,
32723,False,False,
32727,False,False,
32729,False,False,
32730,False,False,
32735,False,True,
32736,False,False,
32738,False,False,
32739,False,False,
32743,False,False,
32744,False,False,
32746,False,True,
32748,False,True,
32749,False,True,
32751,False,True,
32752,False,True,
32753,False,True,
32755,False,False,
32756,False,False,
32759,False,True,
32760,False,True,
32762,False,True,
32763,False,True,
32764,False,False,
32765,False,False,
32766,False,False,
32767,False,False,
32768,False,False,
32769,False,False,
32770,False,False,
32771,False,False,
32772,False,False,
32773,False,False,
32774,False,False,
32775,False,False,
32777,False,True,
32778,False,False,
32786,False,True,
32787,False,True,
32788,False,True,
32790,False,True,
32792,False,True,
32793,False,True,
32795,False,True,
32796,False,False,
32797,False,True,
32798,False,True,
32800,False,True,
32802,False,True,
32803,False,False,
32806,False,False,
32807,False,False,
32808,False,True,
32809,False,True,
32811,False,True,
32812,False,True,
32813,False,True,
32814,False,True,
32815,False,True,
32817,False,True,
32818,False,True,
32821,False,True,
32822,False,False,
32823,False,False,
32824,False,False,
32825,False,True,
32826,False,True,
32828,False,True,
32830,False,False,
32831,False,False,
32832,False,True,
32833,False,True,
32834,False,True,
32835,False,False,
32836,False,False,
32837,False,False,
32838,False,False,
32839,False,False,
32840,False,True,
32841,False,True,
32842,False,True,
32843,False,True,
32846,False,False,
32847,False,False,
32849,False,False,
32850,False,False,
32851,False,False,
32853,False,True,
32855,False,True,
32856,False,True,
32857,False,True,
32858,False,True,
32859,False,True,
32860,False,True,
32861,False,False,
32862,False,False,
32863,False,False,
32864,False,False,
32866,False,False,
32867,False,False,
32868,False,True,
32869,False,False,
32870,True,False,
32871,True,False,
32872,True,False,
32873,False,True,
32874,False,True,
32876,False,True,
32877,False,True,
32878,False,True,
32879,False,True,
32884,False,True,
32889,False,True,
32891,False,False,
32892,False,False,
32893,False,False,
32894,False,True,
32895,False,True,
32896,False,True,
32897,False,True,
32898,False,True,
32899,True,False,
32901,False,False,
32902,False,False,
32903,False,True,
32904,False,True,
32905,False,True,
32906,False,True,
32907,False,True,
32908,True,False,
32909,False,True,
32911,True,False,
32912,False,True,
32916,False,True,
32917,False,True,
32918,False,True,
32919,False,True,
32920,False,True,
32921,False,True,
32923,False,True,
32927,False,True,
32928,False,True,
32929,False,True,
32930,,True,
32931,False,True,
32932,False,True,
32937,False,True,
32938,False,True,
32939,False,False,
32940,False,False,
32941,False,False,
32942,False,True,
32943,False,True,
32950,False,True,
32951,False,True,
32954,False,True,
32956,False,False,
32957,True,False,
32959,False,True,
32960,False,True,
32961,False,False,
32963,False,True,
32964,False,True,
32967,False,True,
32974,False,False,
32976,False,True,
32979,False,True,
32980,False,True,
32981,False,True,
32982,False,True,
32983,False,True,
32984,False,False,
32985,False,False,
32988,False,True,
32989,False,True,
32991,True,False,
32992,True,False,
32993,False,True,
32994,False,True,
32995,False,True,
32996,False,True,
32998,False,True,
32999,False,True,
33002,False,True,
33003,False,False,
33004,False,False,
33005,False,True,
33006,False,True,
33008,False,True,
33010,False,False,
33011,False,False,
33012,False,False,
33015,False,True,
33016,False,True,
33019,False,True,
33022,False,True,
33023,False,True,
33024,False,True,
33025,False,True,
33026,False,True,
33027,False,True,
33028,False,True,
33031,False,True,
33032,False,True,
33033,False,True,
33034,False,True,
33037,True,False,
33038,False,True,
33039,True,False,
33042,True,False,
33043,True,False,
33044,True,False,
33045,True,False,
33046,True,False,
33048,True,False,
33049,True,False,
33050,True,False,
33051,True,False,
33052,True,False,
33053,True,False,
33054,True,False,
33055,True,False,
33056,False,True,
33057,True,False,
33058,True,False,
33059,True,False,
33060,True,False,
33061,True,False,
33062,True,False,
33063,True,False,
33064,True,False,
33065,True,False,
33066,True,False,
33067,True,False,
33068,True,False,
33069,True,False,
33070,True,False,
33071,True,False,
33072,True,False,
33073,True,False,
33074,True,False,
33075,True,False,
33076,True,False,
33077,True,False,
33078,True,False,
33079,True,False,
33080,True,False,
33081,True,False,
33082,True,False,
33083,True,False,
33084,True,False,
33085,True,False,
33087,False,True,
33088,False,True,
33089,False,True,
33090,False,True,
33091,False,True,
33092,False,False,
33093,False,True,
33094,True,False,
33097,False,True,
33098,False,True,
33099,False,True,
33103,False,False,
33105,False,False,
33106,False,True,
33108,False,False,
33109,False,False,
33110,False,False,
33111,False,True,
33112,False,True,
33113,False,True,
33116,False,True,
33117,False,True,
33119,False,True,
33122,False,True,
33127,False,True,
33128,False,True,
33129,False,True,
33130,False,True,
33131,False,True,
33132,False,True,
33133,False,True,
33134,False,False,
33146,False,True,
33147,False,True,
33150,False,False,
33151,False,True,
33153,False,True,
33154,False,True,
33155,False,False,
33156,False,True,
33157,False,False,
33158,False,True,
33159,False,False,
33160,False,True,
33162,False,True,
33163,False,True,
33164,False,False,
33165,False,True,
33166,False,False,
33168,False,False,
33169,False,False,
33170,False,False,
33173,False,False,
33174,False,False,
33175,False,False,
33177,False,True,
33178,False,True,
33180,False,True,
33181,False,True,
33182,False,True,
33184,False,True,
33185,True,False,
33186,True,False,
33187,True,False,
33189,True,False,
33190,True,False,
33191,True,False,
33192,True,False,
33193,True,False,
33194,True,False,
33195,True,False,
33196,True,False,
33197,True,False,
33198,False,True,
33202,False,True,
33203,False,False,
33205,False,True,
33213,False,True,
33214,False,True,
33216,False,True,
33219,False,True,
33221,False,True,
33223,False,True,
33224,False,True,
33228,False,True,
33229,True,False,
33230,True,False,
33231,True,False,
33234,False,True,
33235,False,False,
33236,False,True,
33237,False,True,
33241,False,True,
33243,False,True,
33244,False,True,
33245,False,True,
33246,False,True,
33249,False,True,
33252,False,False,
33253,True,False,
33254,True,False,
33255,True,False,
33256,True,False,
33257,False,True,
33258,False,True,
33259,True,False,
33260,True,False,
33261,False,True,
33262,False,True,
33267,False,True,
33271,False,True,
33272,False,True,
33273,False,True,
33274,False,True,
33275,False,True,
33276,False,True,
33277,False,True,
33278,False,True,
33279,False,True,
33280,False,True,
33281,False,False,
33282,False,True,
33283,False,False,
33284,False,True,
33285,False,False,
33287,False,True,
33289,False,False,
33290,False,False,
33294,False,True,
33295,False,False,
33296,False,False,
33297,False,False,
33299,False,True,
33304,False,True,
33305,False,True,
33306,False,True,
33308,False,False,
33309,False,False,
33312,False,True,
33313,False,True,
33315,False,True,
33317,False,True,
33320,False,False,
33321,False,True,
33322,False,True,
33323,False,True,
33326,False,True,
33327,False,True,
33328,False,False,
33329,False,False,
33330,False,False,
33331,False,False,
33332,False,True,
33333,False,True,
33337,False,True,
33343,False,True,
33344,False,True,
33345,False,True,
33346,False,False,
33348,False,True,
33349,False,True,
33350,False,True,
33351,False,True,
33353,False,True,
33354,False,True,
33355,False,True,
33356,False,True,
33357,False,True,
33360,False,True,
33362,False,True,
33363,False,True,
33364,False,True,
33365,False,True,
33366,False,True,
33367,False,True,
33368,False,True,
33370,False,False,
33372,False,True,
33373,False,True,
33374,False,True,
33375,False,True,
33376,False,True,
33378,False,True,
33379,False,True,
33380,False,True,
33391,False,True,
33393,False,True,
33396,False,True,
33397,False,True,
33398,False,True,
33399,False,True,
33400,False,True,
33403,False,True,
33406,False,True,
33407,False,False,
33412,False,True,
33413,False,True,
33414,False,True,
33418,False,False,
33419,False,True,
33421,False,True,
33422,False,True,
33423,False,True,
33424,False,True,
33425,False,True,
33426,False,True,
33427,False,True,
33428,False,True,
33429,False,True,
33430,False,True,
33431,False,True,
33432,False,False,
33433,False,True,
33434,False,True,
33437,False,True,
33440,False,True,
33441,False,True,
33442,False,True,
33443,False,True,
33445,False,True,
33446,False,True,
33448,False,True,
33449,False,True,
33450,False,True,
33452,False,True,
33456,False,True,
33458,False,True,
33459,False,True,
33460,False,True,
33461,False,True,
33462,False,True,
33463,False,True,
33464,False,True,
33465,False,True,
33466,False,True,
33467,False,True,
33468,False,True,
33469,False,True,
33470,False,True,
33471,False,True,
33472,False,True,
33473,False,True,
33474,False,True,
33475,False,True,
33478,False,True,
33485,False,True,
33488,False,True,
33489,False,True,
33490,False,False,
33491,False,True,
33492,False,False,
33493,False,False,
33494,False,False,
33495,False,False,
33497,False,False,
33499,False,False,
33500,False,False,
33501,False,False,
33502,False,True,
33503,False,False,
33504,False,False,
33505,False,False,
33506,False,False,
33507,False,False,
33508,False,True,
33511,False,True,
33514,False,True,
33518,False,False,
33519,False,False,
33520,False,False,
33521,False,False,
33522,False,False,
33523,False,False,
33524,False,False,
33525,False,False,
33526,False,False,
33530,False,False,
33532,False,False,
33534,False,False,
33536,False,False,
33537,False,False,
33538,False,False,
33539,False,False,
33540,False,False,
33541,False,True,
33543,False,True,
33545,False,True,
33546,False,True,
33547,False,True,
33549,False,False,
33552,False,True,
33553,False,True,
33554,False,True,
33555,False,True,
33558,False,True,
33560,False,True,
33561,False,True,
33563,False,True,
33564,False,True,
33566,False,True,
33567,False,True,
33569,False,True,
33570,False,True,
33572,False,True,
33573,False,True,
33574,False,True,
33575,False,False,
33579,False,True,
33581,False,False,
33582,False,True,
33584,False,True,
33585,False,True,
33586,False,True,
33587,False,True,
33588,False,True,
33591,False,True,
33593,False,True,
33594,False,False,
33595,False,False,
33596,False,False,
33597,False,False,
33599,False,False,
33600,False,False,
33601,False,False,
33604,False,False,
33606,False,False,
33607,False,True,
33610,False,False,
33611,False,False,
33613,False,False,
33618,False,False,
33622,False,True,
33623,False,False,
33624,False,True,
33628,False,False,
33634,False,False,
33636,False,False,
33637,False,True,
33642,False,True,
33643,False,True,
33645,False,True,
33646,False,True,
33648,False,True,
33649,False,False,
33652,False,False,
33653,False,False,
33654,False,False,
33656,False,False,
33659,False,False,
33660,False,False,
33661,False,False,
33663,False,False,
33664,False,False,
33665,False,False,
33666,False,False,
33667,False,False,
33668,False,False,
33670,False,False,
33671,False,False,
33672,False,False,
33679,False,False,
33680,False,False,
33682,True,False,
33685,False,False,
33686,True,False,
33687,False,False,
33688,False,False,
33689,False,False,
33697,False,True,
33699,False,True,
33700,False,True,
33701,False,True,
33702,False,True,
33703,False,True,
33704,False,True,
33709,False,False,
33714,False,False,
33716,False,True,
33717,False,True,
33719,False,False,
33723,False,True,
33725,False,True,
33727,False,True,
33729,False,True,
33732,False,True,
33733,False,True,
33734,False,True,
33735,False,True,
33736,False,True,
33737,False,True,
33739,False,True,
33740,False,True,
33741,False,True,
33742,False,True,
33743,False,True,
33744,False,True,
33745,False,True,
33747,False,True,
33749,False,True,
33750,False,True,
33751,False,True,
33752,False,True,
33753,False,True,
33772,False,True,
33774,False,True,
33775,False,True,
33776,False,True,
33777,False,True,
33778,False,True,
33780,False,False,
33781,False,False,
33782,False,False,
33783,False,True,
33786,False,True,
33787,False,False,
33791,False,False,
33796,False,False,
33800,False,False,
33802,False,False,
33803,False,False,
33806,False,False,
33807,False,False,
33808,False,False,
33809,False,False,
33810,False,True,
33812,False,False,
33813,False,False,
33814,False,False,
33817,False,False,
33819,False,False,
33823,True,False,
33824,False,False,
33825,False,False,
33826,False,False,
33828,False,True,
33829,False,False,
33830,False,False,
33831,False,False,
33832,False,False,
33833,False,False,
33834,False,False,
33835,False,False,
33836,False,False,
33837,False,False,
33839,False,False,
33840,False,False,
33841,False,False,
33842,False,False,
33843,False,False,
33844,False,False,
33845,False,True,
33850,False,True,
33851,False,False,
33853,False,False,
33854,False,False,
33855,False,False,
33856,False,False,
33857,False,True,
33858,False,False,
33859,False,False,
33860,False,False,
33861,False,False,
33862,False,False,
33863,False,False,
33864,False,False,
33866,False,False,
33867,False,False,
33868,False,False,
33869,False,False,
33870,False,True,
33873,False,True,
33875,False,False,
33876,False,False,
33877,False,True,
33878,False,False,
33879,False,False,
33880,False,False,
33881,False,True,
33883,False,False,
33884,False,True,
33885,False,True,
33887,False,True,
33890,False,True,
33893,False,True,
33894,False,True,
33898,False,True,
33904,False,True,
33905,False,True,
33906,False,True,
33907,False,False,
33908,False,False,
33909,False,False,
33910,False,False,
33911,False,False,
33912,False,False,
33913,False,False,
33914,False,False,
33915,True,False,
33916,True,False,
33917,True,False,
33918,True,False,
33919,True,False,
33920,True,False,
33921,False,True,
33924,False,True,
33926,False,True,
33928,False,True,
33929,False,False,
33930,False,True,
33931,False,True,
33932,False,True,
33934,False,True,
33935,False,True,
33937,False,True,
33938,False,True,
33939,False,True,
33940,False,True,
33941,False,True,
33942,False,True,
33943,False,True,
33944,False,True,
33945,False,True,
33946,False,True,
33953,True,False,
33954,True,False,
33956,True,False,
33957,False,True,
33964,False,True,
33967,False,True,
33970,False,True,
33971,False,True,
33972,False,True,
33976,False,True,
33983,False,True,
33985,False,True,
33986,False,True,
33987,False,True,
33988,False,True,
33989,False,False,
33990,False,False,
33991,False,False,
33992,False,False,
33993,False,False,
33996,False,True,
33998,False,True,
34002,False,True,
34003,False,False,
34004,False,True,
34005,False,True,
34006,False,True,
34007,False,True,
34009,False,False,
34010,False,False,
34011,False,False,
34012,False,False,
34014,False,False,
34015,False,False,
34016,False,False,
34017,False,False,
34018,False,False,
34019,False,False,
34020,False,False,
34021,False,False,
34022,False,False,
34023,False,True,
34024,False,False,
34025,False,False,
34026,False,False,
34027,False,False,
34028,False,True,
34029,False,True,
34030,False,True,
34031,False,False,
34035,False,True,
34036,False,True,
34038,False,True,
34041,False,False,
34043,False,False,
34044,False,True,
34046,False,False,
34047,False,True,
34048,False,True,
34049,False,True,
34050,False,True,
34053,False,True,
34054,False,True,
34057,False,True,
34060,False,True,
34061,False,True,
34062,False,True,
34064,False,True,
34065,False,True,
34066,False,True,
34067,False,False,
34068,False,False,
34069,False,False,
34070,False,True,
34071,False,True,
34072,False,True,
34073,False,True,
34074,False,True,
34075,False,True,
34076,False,True,
34077,False,True,
34084,False,True,
34086,False,True,
34087,False,True,
34089,False,True,
34090,False,True,
34091,False,True,
34093,False,True,
34094,False,True,
34096,False,True,
34097,False,True,
34100,False,True,
34101,False,True,
34102,False,True,
34103,False,False,
34104,False,True,
34105,False,False,
34106,False,False,
34109,False,False,
34110,False,False,
34111,False,False,
34112,False,False,
34113,False,False,
34114,False,False,
34115,False,False,
34116,False,False,
34117,False,False,
34118,False,False,
34119,False,False,
34120,False,False,
34121,False,True,
34122,False,False,
34123,False,False,
34124,False,False,
34125,False,False,
34126,False,False,
34127,False,False,
34128,False,False,
34129,False,True,
34131,False,False,
34133,False,False,
34136,False,False,
34137,False,True,
34139,False,False,
34140,False,True,
34141,False,True,
34142,False,False,
34143,False,False,
34145,False,False,
34146,False,True,
34149,False,True,
34150,False,False,
34151,False,False,
34152,False,True,
34153,False,True,
34154,False,True,
34155,False,True,
34156,False,False,
34157,False,True,
34158,False,False,
34159,True,False,
34160,False,True,
34161,True,False,
34163,False,False,
34164,False,False,
34167,False,False,
34168,False,False,
34169,False,False,
34170,False,False,
34171,True,False,
34172,False,False,
34173,False,False,
34174,False,False,
34175,False,False,
34176,False,False,
34177,False,False,
34178,False,False,
34179,False,False,
34180,False,False,
34181,False,False,
34182,False,False,
34183,False,False,
34184,False,False,
34185,False,False,
34186,False,False,
34187,False,False,
34188,False,False,
34189,False,False,
34190,False,False,
34192,False,True,
34193,False,False,
34195,False,False,
34196,False,False,
34197,False,False,
34199,False,True,
34204,False,True,
34205,False,True,
34206,False,True,
34209,False,True,
34210,False,True,
34212,False,True,
34213,False,True,
34214,False,True,
34215,False,True,
34216,False,True,
34217,False,True,
34220,False,True,
34223,False,True,
34225,False,False,
34227,False,True,
34229,False,False,
34231,False,True,
34233,False,False,
34234,False,False,
34235,False,False,
34236,False,False,
34240,False,False,
34244,False,True,
34246,False,False,
34247,False,False,
34248,False,False,
34249,False,False,
34250,False,True,
34253,True,False,
34264,False,True,
34266,False,False,
34267,False,False,
34271,False,True,
34272,False,True,
34273,False,True,
34274,False,True,
34275,False,True,
34276,False,True,
34278,False,True,
34279,False,True,
34281,False,True,
34292,False,True,
34294,False,True,
34296,False,True,
34297,False,True,
34298,False,True,
34302,False,True,
34303,False,True,
34304,False,True,
34305,False,True,
34306,False,True,
34307,False,True,
34308,False,True,
34309,False,True,
34311,False,True,
34314,False,True,
34315,False,True,
34316,False,True,
34317,False,True,
34318,False,True,
34324,False,False,
34328,False,True,
34330,False,False,
34331,False,False,
34332,False,True,
34333,False,True,
34334,False,True,
34336,False,True,
34338,False,True,
34339,False,False,
34340,False,True,
34341,False,False,
34342,False,False,
34343,False,True,
34344,False,True,
34345,False,True,
34346,True,False,
34347,True,False,
34348,False,True,
34349,False,True,
34350,False,True,
34352,False,True,
34353,True,False,
34354,True,False,
34355,False,True,
34360,False,True,
34361,True,False,
34362,False,True,
34363,False,True,
34364,False,True,
34366,False,True,
34367,False,True,
34372,True,False,
34373,True,False,
34374,True,False,
34375,True,False,
34379,False,True,
34381,True,False,
34391,True,False,
34395,False,True,
34396,True,False,
34397,True,False,
34398,True,False,
34400,True,False,
34401,True,False,
34426,False,True,
34442,False,True,
34506,False,True,
34507,False,True,
34508,True,False,
34510,True,False,
34511,False,False,
34514,False,True,
34515,False,True,
34516,False,True,
34517,False,True,
34518,False,True,
34519,False,True,
34521,False,True,
34522,False,True,
34523,False,True,
34524,True,False,
34525,True,False,
34527,True,False,
34528,True,False,
34529,True,False,
34531,True,False,
34532,True,False,
34533,False,True,
34534,False,True,
34535,False,True,
34536,True,False,
34537,False,True,
34538,False,True,
34539,True,False,
34540,True,False,
34541,False,True,
34542,False,True,
34561,False,False,
34562,False,False,
34563,False,False,
34564,False,False,
34565,True,False,
34566,True,False,
34567,True,False,
34568,True,False,
34570,True,False,
34571,True,False,
34574,False,True,
34577,True,False,
34582,True,False,
34585,False,True,
34586,False,True,
34587,False,True,
34588,False,True,
34595,False,True,
34596,False,False,
34597,False,False,
34598,True,False,
34599,False,False,
34600,True,False,
34601,False,False,
34602,True,False,
34604,True,False,
34605,False,True,
34607,True,False,
34608,True,False,
34609,False,True,
34613,False,False,
34614,False,False,
34615,False,False,
34616,True,False,
34617,True,False,
34618,True,False,
34621,True,False,
34622,False,False,
34623,True,False,
34625,True,False,
34626,True,False,
34627,True,False,
34628,True,False,
34629,False,True,
34630,False,True,
34631,False,True,
34647,False,False,
34648,False,False,
34651,False,True,
34652,False,True,
34653,False,True,
34654,False,True,
34655,False,True,
34656,False,True,
34658,True,False,
34659,True,False,
34660,True,False,
34661,True,False,
34662,False,True,
34663,True,False,
34664,True,False,
34666,True,False,
34668,True,False,
34669,False,True,
34671,False,True,
34672,False,True,
34678,False,True,
34680,False,True,
34681,False,False,
34684,True,False,
34685,True,False,
34686,True,False,
34687,True,False,
34688,True,False,
34689,False,True,
34690,True,False,
34691,False,False,
34693,False,False,
34694,False,False,
34696,False,False,
34700,False,True,
34701,False,True,
34703,False,True,
34704,False,True,
34706,False,True,
34709,False,False,
34710,False,False,
34711,False,False,
34714,False,True,
34716,False,True,
34719,True,False,
34720,False,True,
34723,False,True,
34724,False,True,
34725,False,True,
34748,False,True,
34749,False,True,
34750,False,True,
34751,True,False,
34753,False,True,
34754,False,True,
34755,False,True,
34756,False,True,
34757,False,False,
34758,False,True,
34759,False,True,
34760,True,False,
34761,True,False,
34762,True,False,
34763,True,False,
34764,True,False,
34765,False,True,
34766,True,False,
34767,True,False,
34768,True,False,
34769,True,False,
34770,True,False,
34771,False,True,
34772,False,False,
34773,False,False,
34774,False,True,
34775,False,True,
34776,False,False,
34777,False,False,
34779,False,True,
34781,False,True,
34788,False,True,
34789,False,True,
34790,False,False,
34791,False,False,
34792,False,False,
34795,False,True,
34796,False,True,
34797,False,True,
34798,False,True,
34799,False,True,
34800,False,True,
34801,False,True,
34803,False,True,
34804,False,True,
34805,False,True,
34806,False,True,
34813,False,False,
34815,False,True,
34816,False,True,
34818,False,True,
34819,False,True,
34820,False,True,
34821,False,True,
34822,False,True,
34823,False,True,
34824,False,True,
34825,False,True,
34826,False,True,
34827,False,True,
34832,False,True,
34833,False,True,
34834,False,True,
34835,False,True,
34836,False,True,
34852,False,True,
34853,False,True,
34854,False,True,
34903,False,False,
34904,False,False,
34905,False,False,
34907,False,True,
34908,False,True,
34909,False,True,
34910,False,True,
34911,False,True,
34912,False,True,
34913,False,True,
34914,False,True,
34915,False,True,
34916,False,True,
34917,False,True,
34918,False,True,
34919,False,True,
34920,False,True,
34921,False,True,
34922,False,True,
34923,False,True,
34924,False,True,
34925,False,True,
34926,False,True,
34927,False,True,
34928,False,True,
34929,False,True,
34930,False,True,
34931,False,True,
34932,False,True,
34933,False,True,
34934,False,True,
34935,False,True,
34936,False,True,
34937,False,True,
34938,False,True,
34939,False,True,
34940,False,True,
34941,False,True,
34942,False,True,
34943,False,True,
34944,False,True,
34945,False,True,
34946,False,True,
34947,False,True,
34948,False,True,
34949,False,True,
34950,False,True,
34951,False,True,
34952,False,True,
34953,False,True,
34954,False,True,
34955,False,True,
34956,False,True,
34957,False,True,
34958,False,True,
34959,False,True,
34960,False,True,
34961,False,True,
34962,False,True,
34963,False,True,
34964,False,True,
34965,False,True,
34966,False,True,
34967,False,True,
34968,False,True,
34969,False,True,
34971,False,True,
34972,False,True,
34973,False,True,
34974,False,True,
34975,False,True,
34976,False,True,
34978,False,True,
34979,False,True,
34980,False,True,
34981,False,True,
34982,False,True,
34983,False,True,
34984,False,True,
34985,False,True,
34986,False,True,
34987,False,True,
34988,False,True,
34989,False,True,
34990,False,True,
34991,False,True,
34992,False,True,
34993,False,True,
34994,False,True,
34995,False,True,
34996,False,True,
34997,False,True,
34998,False,True,
34999,False,True,
35000,False,True,
35002,False,True,
35003,False,True,
35004,False,True,
35005,False,True,
35006,False,True,
35007,False,True,
35008,False,True,
35009,False,True,
35010,False,True,
35011,False,True,
35012,False,True,
35013,False,True,
35014,False,True,
35015,False,True,
35016,False,True,
35017,False,True,
35018,False,True,
35019,False,True,
35020,False,True,
35021,False,True,
35022,False,True,
35023,False,True,
35024,False,True,
35025,False,True,
35027,False,True,
35028,False,True,
35029,False,True,
35030,False,True,
35031,False,True,
35032,False,True,
35033,False,True,
35034,False,True,
35035,False,True,
35036,False,True,
35037,False,True,
35038,False,True,
35039,False,True,
35040,False,True,
35041,False,True,
35042,False,True,
35043,False,True,
35044,False,True,
35045,False,True,
35046,False,True,
35047,False,True,
35048,False,True,
35050,False,True,
35051,False,True,
35052,False,True,
35053,False,True,
35054,False,True,
35055,False,True,
35056,False,True,
35057,False,True,
35058,False,True,
35059,False,True,
35060,False,True,
35061,False,True,
35062,False,True,
35063,False,True,
35064,False,True,
35065,False,True,
35066,False,True,
35067,False,True,
35068,False,True,
35069,False,True,
35071,False,True,
35072,False,True,
35073,False,True,
35074,False,True,
35075,False,True,
35076,False,True,
35077,False,True,
35078,False,True,
35079,False,True,
35080,False,True,
35081,False,True,
35084,False,True,
35085,False,True,
35086,False,True,
35087,False,True,
35088,False,True,
35089,False,True,
35091,False,True,
35092,False,True,
35093,False,True,
35094,False,True,
35095,False,True,
35096,False,True,
35097,False,True,
35098,False,True,
35099,False,True,
35102,False,True,
35103,False,False,
35104,False,True,
35105,False,False,
35107,False,True,
35109,False,True,
35110,False,True,
35115,False,True,
35116,False,True,
35118,False,True,
35119,False,True,
35120,False,True,
35122,False,True,
35123,False,True,
35124,False,True,
35125,False,True,
35126,False,True,
35132,False,False,
35134,False,True,
35137,False,True,
35140,False,True,
35141,False,True,
35142,False,True,
35143,True,False,
35144,True,False,
35145,True,False,
35146,True,False,
35147,True,False,
35148,True,False,
35149,True,False,
35150,True,False,
35151,True,False,
35152,True,False,
35153,True,False,
35154,True,False,
35156,True,False,
35157,True,False,
35158,True,False,
35159,True,False,
35160,True,False,
35161,True,False,
35162,True,False,
35163,True,False,
35164,True,False,
35165,True,False,
35166,True,False,
35167,True,False,
35170,True,False,
35171,True,False,
35172,True,False,
35173,True,False,
35174,True,False,
35175,True,False,
35176,False,True,
35177,False,True,
35178,False,True,
35183,False,True,
35187,False,True,
35191,False,False,
35194,False,True,
35195,False,True,
35197,False,True,
35199,False,True,
35203,False,True,
35204,False,True,
35205,False,False,
35206,False,False,
35208,False,True,
35209,False,False,
35210,False,True,
35211,False,True,
35216,False,True,
35219,False,True,
35220,False,True,
35221,False,True,
35222,False,False,
35223,False,True,
35224,False,True,
35225,False,True,
35226,False,True,
35231,False,False,
35232,False,False,
35233,False,True,
35235,False,False,
35236,False,False,
35237,False,False,
35239,False,True,
35240,False,True,
35242,False,True,
35243,False,True,
35244,False,True,
35245,False,False,
35246,False,True,
35247,False,False,
35248,False,False,
35249,False,False,
35250,False,False,
35251,False,True,
35252,False,True,
35253,False,True,
35254,False,True,
35255,False,True,
35256,False,True,
35257,False,True,
35258,False,False,
35259,False,True,
35260,False,False,
35261,False,False,
35262,False,False,
35270,False,True,
35272,False,True,
35273,False,False,
35275,False,False,
35277,False,False,
35278,False,False,
35279,False,False,
35281,False,True,
35284,False,True,
35285,False,True,
35286,False,True,
35289,False,True,
35290,False,True,
35291,False,True,
35292,False,False,
35294,False,True,
35295,False,True,
35298,False,False,
35299,False,True,
35300,False,False,
35301,False,False,
35305,False,True,
35306,False,True,
35307,False,True,
35308,False,True,
35309,False,True,
35310,False,True,
35311,False,True,
35312,False,True,
35313,False,True,
35314,False,True,
35315,False,True,
35316,False,True,
35317,False,True,
35318,False,True,
35319,False,True,
35320,False,True,
35321,False,True,
35322,False,True,
35323,False,True,
35324,False,True,
35325,False,True,
35326,False,True,
35327,False,True,
35328,False,True,
35329,False,True,
35330,False,True,
35331,False,True,
35332,False,True,
35333,False,True,
35334,False,True,
35335,False,True,
35336,False,True,
35337,False,True,
35338,False,True,
35339,False,True,
35340,False,True,
35341,False,True,
35342,False,True,
35343,False,True,
35344,False,True,
35345,False,True,
35346,False,True,
35347,False,True,
35348,False,True,
35349,False,True,
35350,False,True,
35351,False,True,
35352,False,True,
35353,False,True,
35354,False,True,
35355,False,True,
35356,False,True,
35357,False,True,
35358,False,True,
35360,False,True,
35362,False,True,
35363,False,False,
35365,False,False,
35366,False,False,
35367,False,False,
35368,False,False,
35369,False,False,
35373,False,True,
35374,False,True,
35376,False,True,
35377,False,True,
35378,False,True,
35379,False,True,
35380,False,False,
35381,False,False,
35382,False,True,
35383,True,False,
35385,False,True,
35386,False,True,
35388,False,True,
35390,False,False,
35391,False,False,
35392,False,True,
35393,False,True,
35394,False,True,
35395,False,True,
35398,False,True,
35399,False,True,
35400,False,True,
35401,False,True,
35404,False,True,
35405,False,True,
35406,False,True,
35407,False,True,
35408,False,True,
35411,False,True,
35412,False,True,
35416,False,True,
35417,False,True,
35418,False,True,
35419,False,True,
35420,False,True,
35422,False,True,
35425,False,True,
35426,False,True,
35430,False,True,
35433,False,True,
35434,False,True,
35435,False,True,
35436,False,True,
35438,False,True,
35439,False,True,
35440,False,True,
35441,False,True,
35442,False,True,
35444,False,True,
35445,False,False,
35446,False,False,
35447,False,True,
35448,False,True,
35449,False,True,
35450,True,False,
35451,True,False,
35452,True,False,
35454,True,False,
35455,True,False,
35456,False,True,
35457,False,True,
35459,False,False,
35460,False,True,
35464,False,True,
35465,False,True,
35466,False,True,
35468,False,True,
35469,False,True,
35470,False,True,
35471,False,True,
35472,False,False,
35473,False,True,
35474,False,True,
35476,False,True,
35477,False,True,
35480,False,True,
35481,False,True,
35483,False,True,
35484,False,False,
35485,False,False,
35486,False,False,
35487,False,False,
35488,False,True,
35489,False,True,
35490,False,True,
35493,True,False,
35494,True,False,
35495,True,False,
35496,False,True,
35497,False,True,
35499,False,True,
35500,False,True,
35501,False,True,
35506,False,True,
35507,False,True,
35508,False,True,
35511,False,True,
35518,False,True,
35520,False,True,
35521,False,True,
35525,False,False,
35526,False,False,
35527,False,False,
35528,False,True,
35529,False,False,
35530,False,False,
35531,False,False,
35532,False,False,
35533,False,False,
35536,False,False,
35537,False,False,
