filename,repository,url
psych-03-00056-v2-1.pdf,GitHub,https://github.com/LucaOfﬁce/Publications/tree/main/Automatic_Essay_Scoring_Using_Transformer_Models
rsos.241038.pdf,GitHub,https://github.com/nbreznau/how_many_replicators
s00799-023-00373-2.pdf,GitHub,https://github.com/sobamchan/xscitldr
s10994-023-06428-4-1.pdf,GitHub,https://github.com/s-marton/explaining-neural-networks-without-training-data
s11577-026-01071-y.pdf,GitHub,https://github.com/rubac/text_treat
s12889-021-12175-9.pdf,GitHub,https://github.com/CSSEGISandData/COVID-19
s13218-024-00880-7.pdf,GitHub,https://github.com/keyvan-amiri/KGE-ActivityRecommendation
s13326-025-00325-6.pdf,GitHub,https://github.com/ritatsousa/expressionKG
s13428-022-02052-7-1.pdf,GitHub,https://github.com/NilsPetras/IPV
s41586-025-09820-3.pdf,GitHub,https://github.com/GenomicSEM/GenomicSEM/wiki
s41597-021-01031-5.pdf,GitHub,https://github.com/COBAPteam/COBAP
s41598-022-05434-1.pdf,GitHub,https://github.com/gesiscss/Homophilic_Directed_ScaleFree_Networks
s41599-025-05138-7.pdf,GitHub,https://github.com/ukraine-entangled-fates/ukraine-entangled-fates
s42005-022-00896-1.pdf,GitHub,https://github.com/macoj/face_to_face_minority_dynamics
s44311-025-00009-5.pdf,GitHub,https://github.com/lukaskirchdorfer/AgentSimulator
s44311-026-00041-z.pdf,GitHub,https://github.com/konradoezdemir/AT-KDE
schwitter-2025-using-artificial-intelligence-to-generate-visual-vignettes-in-factorial-survey-experiments.pdf,GitHub,https://github.com/nschwitter/AI_vignettes_SSCR
sw-prepress_sw--1--1-sw223085_sw--1-sw223085.pdf,GitHub,https://github.com/janothan/bk-in-matching-survey/
sw_2022_13-3_sw-13-3-sw212892_sw-13-sw212892.pdf,GitHub,https://github.com/nheist/KBE-for-Data-Mining
undz%C4%97nas-2026-what-makes-ethnic-majorities-support-the-radical-right-a-combination-of-relative-deprivation-and-social.pdf,GitHub,https://github.com/dundzena/deprivation_sdo_bjpir
1-s2.0-S0010482522011234-main.pdf,GitLab,https://gitlab.com/altairLab/surgical_srl
1-s2.0-S0306437926000542-main.pdf,GitLab,https://gitlab.uni-mannheim.de/processanalytics/ssd
Becker2020_Article_ExplainingArgumentsWithBackgro.pdf,GitLab,https://gitlab.cl.uni-heidelberg.de/mbecker/corec-commonsense-relation-classiﬁer
s10579-023-09668-x.pdf,GitLab,https://gitlab.com/altairLab/robotic-surgery-propositional-bank
s41060-023-00433-5.pdf,GitLab,https://gitlab.com/altairLab/surgicberta
03080226221113505.pdf,MADATA,https://madata.bib.uni-mannheim.de/id/eprint/399
1-s2.0-S2352340924012009_main.pdf,MADATA,https://madata.bib.uni-mannheim.de/467
fnins-17-1125983.pdf,MADATA,https://madata.bib.uni-mannheim.de/id/eprint/410
fpsyg-11-01388.pdf,MADATA,https://madata.bib.uni-mannheim.de/id/eprint/319
fpsyg-12-741348-1.pdf,MADATA,https://madata.bib.uni-mannheim.de/
journal.pone.0263863.pdf,MADATA,https://madata.bib.uni-mannheim.de/id/eprint/327
journal.pone.0281309.pdf,MADATA,https://madata.bib.uni-mannheim.de/408/
journal.pone.0281309.pdf,MADATA,https://madata.bib.uni-mannheim.de/id/eprint/327
s12911-023-02201-8.pdf,MADATA,https://madata.bib.uni-mannheim.de/
s12911-025-02938-4.pdf,MADATA,https://madata.bib.uni-mannheim.de/
s41252-023-00334-5.pdf,MADATA,https://madata.bib.uni-mannheim.de/id/eprint/400
0038-6073-2025-1-2-105.pdf,OSF,https://osf.io/z84d5/
0093650220939778.pdf,OSF,https://osf.io/s3b5z/
0093650220944790.pdf,OSF,https://doi.org/10.17605/osf.io/uc359
0093650220944790.pdf,OSF,https://osf.io/uc359/
01461672211031080_.pdf,OSF,https://osf.io/mvpsw/?view_only=06aa074594334f5aa3a7902d0e72c9cb
01_CCR2021.1_CHAN.pdf,OSF,https://doi.org/10.17605/OSF.IO/UTXS5
01_CCR2021.1_CHAN.pdf,OSF,https://osf.io/utxs5/
0734371x20932997.pdf,OSF,https://doi.org/10.17605/OSF.IO/3B59H
0734371x20932997.pdf,OSF,https://osf.io/3b59h/
0890207020962304.pdf,OSF,https://osf.io/vyxw7/
0956797619866627.pdf,OSF,https://osf.io/k76b2/
1-s2.0-S0001691824002671-main.pdf,OSF,https://osf.io/nkb2q/?view_only=77d93dd0c54449f9916ba5c0ea163ab6
1-s2.0-S0001691826007493-main.pdf,OSF,https://osf.io/dg5cq/
1-s2.0-S0010027719302422-main.pdf,OSF,https://osf.io/mzb7n/
1-s2.0-S0010027721004340-main.pdf,OSF,https://osf.io/pd8m2/
1-s2.0-S0010027725000654-main.pdf,OSF,https://osf.io/hw8p9/
1-s2.0-S0022096524002042-main.pdf,OSF,https://osf.io/m4x6h/?view_only=eaf5830aad7a40dba8039f5e208d3b5f
1-s2.0-S0022103123000458-main.pdf,OSF,https://osf.io/h9ygw/
1-s2.0-S0022103125000873-main.pdf,OSF,https://osf.io/mh3vj/?view_only=a7da587c3b39499ab58d84419f63d
1-s2.0-S0022249623000226-main.pdf,OSF,https://osf.io/k9573/
1-s2.0-S0049089X24001212-main.pdf,OSF,https://doi.org/10.17605/OSF.IO/CTN63
1-s2.0-S0049089X24001212-main.pdf,OSF,https://osf.io/ctn63/
1-s2.0-S0165032726002466-main.pdf,OSF,https://osf.io/y2njq/
1-s2.0-S0169207025000093-main.pdf,OSF,https://osf.io/rvc2f/?view_only=a6f7c8360a3d4312ab6681dea0e1500e
1-s2.0-S0195666324004215-main.pdf,OSF,https://osf.io/3pkzt/?view_only=797754991d1e41f89d21366225111bd2
1-s2.0-S0195666324004215-main.pdf,OSF,https://osf.io/w6f8k/
1-s2.0-S0195666325000698-main.pdf,OSF,https://osf.io/ntegm/?view_only=5fc4b733fdab4e66b1f038c2986f3eb2
1-s2.0-S026137942600003X-main.pdf,OSF,https://osf.io/b7mjf/overview?
1-s2.0-S0276562422000622-main.pdf,OSF,https://osf.io/wd4sp/
1-s2.0-S0276562426000156-main.pdf,OSF,https://doi.org/10.17605/OSF.IO/EK2P9
1-s2.0-S0276562426000156-main.pdf,OSF,https://osf.io/ek2p9/
1-s2.0-S0749596X22000432-main.pdf,OSF,https://osf.io/yx39t/
1-s2.0-S0887618522000822-main.pdf,OSF,https://osf.io/fng43/?view_only=7b3e330764c04bf5ae5d89198427bc0b
1-s2.0-S1053810025001163-main.pdf,OSF,https://osf.io/mpaz7/
1-s2.0-S1074742725000930-main.pdf,OSF,https://osf.io/k7ap6
1-s2.0-S2214782925000715-main.pdf,OSF,https://osf.io/wrhgy/?
1-s2.0-S2214804324000417-main.pdf,OSF,https://osf.io/4ym7p/
1-s2.0-S2451958825003240-main.pdf,OSF,https://osf.io/uzdty/?view_only=6abce2111a3942a8b65438779316ab8b
1-s2.0-S2451958826000515-main.pdf,OSF,https://osf.io/u93yv/
1-s2.0-S2589004223018424-main.pdf,OSF,https://osf.io/ktqy6/
1-s2.0-S2666389922002094-main.pdf,OSF,https://doi.org/10.17605/OSF.IO/W645F
1-s2.0-S2666389922002094-main.pdf,OSF,https://osf.io/w645f/
1-s2.0-S2666622725000073-main.pdf,OSF,https://osf.io/x9pj4
1-s2.0-S2666915321000457-main.pdf,OSF,https://osf.io/tuzg5/
10.1515_jbnst-2024-0064.pdf,OSF,https://osf.io/gpmej/
10.1515_psych-2020-0112.pdf,OSF,https://osf.io/b2as9/
10.1515_roms-2024-0005-6.pdf,OSF,https://osf.io/7ea85/?view_only=25c7083a1c804d87a7f0318cb56e90cf
10.1515_zfsoz-2023-2026-2.pdf,OSF,https://osf.io/g7aqh/
1094428120911096.pdf,OSF,https://osf.io/5tvsq
12_rn_10.25300_misq_2024_17759.pdf,OSF,https://osf.io/e3huy
12_rn_10.25300_misq_2024_17759.pdf,OSF,https://osf.io/t3fbh
12_rn_10.25300_misq_2024_17759.pdf,OSF,https://osf.io/t7awu
13247-46561-1-PB.pdf,OSF,https://doi.org/10.17605/OSF.IO/A4DQP
13247-46561-1-PB.pdf,OSF,https://osf.io/a4dqp/
1336-3997-1-PB.pdf,OSF,https://osf.io/jwyxq/
1371-3999-1-PB.pdf,OSF,https://osf.io/9j576/
14843-51763-1-PB.pdf,OSF,https://osf.io/rtpwa/?view_only=1d21d230132144a99f34bbe85a420113
1618-3169_a000442.pdf,OSF,https://osf.io/kw3pv/
1618-3169_a000569.pdf,OSF,https://doi.org/10.17605/OSF.IO/8E9PW
1618-3169_a000569.pdf,OSF,https://osf.io/8e9pw/
17470218221096148.pdf,OSF,https://osf.io/dt35k/
1864-9335_a000435.pdf,OSF,https://osf.io/bgrsy/
1866-5888_a000302.pdf,OSF,https://osf.io/ezcpy/?view_only=25e668e206c54038b888315bcabe0bff
19401612211015077.pdf,OSF,https://osf.io/dhzec/?view_only=3c56bf9f93a448ec83b97937b6d1c959
19485506211039990.pdf,OSF,https://osf.io/c843y/?
19485506221075898.pdf,OSF,https://osf.io/astpf/?view_only=5774fd3a384b426aaff0e2d4c8ba506b
2022%20-%20Janke%20-%20Motivational%20development.pdf,OSF,https://osf.io/wc4v7
2024-97517-001.pdf,OSF,https://osf.io/7mwgf
2024-99104-001.pdf,OSF,https://osf.io/waen6/
2025-33411-001.pdf,OSF,https://osf.io/6fvyw/
2025-33495-001.pdf,OSF,https://osf.io/rbdg2/
2151-2604_a000525.pdf,OSF,https://osf.io/z8bsq/
2192-4007-2023-4-289.pdf,OSF,https://osf.io/rkuj5/
243-4092-1-PB-1.pdf,OSF,https://doi.org/10.17605/OSF.IO/U5MK3
243-4092-1-PB-1.pdf,OSF,https://osf.io/u5mk3/
25152459221101816.pdf,OSF,https://osf.io/quhcb/
262-4300-1-pb.pdf,OSF,https://osf.io/mq4n2/
3689485.pdf,OSF,https://osf.io/9b4mp/?view_only=d625065eca2d428e9b3c3507a6c3579a
40887-43086-1-PB.pdf,OSF,https://osf.io/6pk9b/?view_only=ed95334e5a28403381fcbf619753a2e6
64f9c3e5a2811.pdf,OSF,https://osf.io/5z49n/
66fbd4afe2a20.pdf,OSF,https://osf.io/5a7hw/
66fbd4afe2a20.pdf,OSF,https://osf.io/kbynp/
66fbd4afe2a20.pdf,OSF,https://osf.io/shknj/
68b97c711d8e1.pdf,OSF,https://osf.io/7gyq4/
7951-Article-73597-2-10-20220519.pdf,OSF,https://doi.org/10.17605/OSF.IO/92WSU
7951-Article-73597-2-10-20220519.pdf,OSF,https://osf.io/92wsu/
A%20novel%20paradigm%20to%20assess%20storage%20of%20sources%20in%20memory%20the%20source%20recognition%20test%20with%20reinstatement.pdf,OSF,https://osf.io/6nzjs/
A%20theory%20based%20video%20intervention%20to%20enhance%20communication%20and%20engagement%20in%20online%20health%20communities%20two%20experiments.pdf,OSF,https://osf.io/xsb2e/
Addiction%20-%202025%20-%20Motka%20-%20Appetitive%20responses%20toward%20smoking%E2%80%90related%20stimuli%20in%20abstinence%E2%80%90motivated%20non%E2%80%90deprived.pdf,OSF,https://osf.io/74ydh/
Applied%20Cognitive%20Psychology%20-%202023%20-%20Br%20der%20-%20Improving%20carbon%20footprint%20estimates%20of%20food%20items%20with%20a%20simple%20seeding-1.pdf,OSF,https://osf.io/wqx8t/
Applied%20Psychology%20-%202026%20-%20Shoshan%20-%20Perceptions%20of%20leader%20interpersonal%20emotion%20regulation%20Daily%20and%20longitudinal.pdf,OSF,https://osf.io/jw653/overview
Attribution%20of%20feature%20magnitudes%20is%20influenced%20by%20trained%20reading-writing%20direction.pdf,OSF,https://osf.io/ev9z4/?view_only=feb68e8c0bdd4ead9de25c8efd22d017
Baroncini.pdf,OSF,https://osf.io/9weau/?view_only=2b4e5d71191846d09c27573844106dc5
Behavioral%20Decision%20Making%20-%202026%20-%20Fischer%20-%20Information%20on%20Judgment%20Invariance%20Influences%20Contributors%20Opting%E2%80%90In.pdf,OSF,https://osf.io/m8e6q/
Br%C3%B6der2021_Article_SalienceEffectsInInformationAc.pdf,OSF,https://osf.io/8hkbf/
Brit%20J%20Math%20Statis%20-%202024%20-%20Debelak%20-%20Investigating%20heterogeneity%20in%20IRTree%20models%20for%20multiple%20response%20processes%20with.pdf,OSF,https://osf.io/fpt7e/?view_only=e47933453ded45b0b5434ceb37409b75
Brit%20J%20Math%20Statis%20-%202025%20-%20Classe%20-%20Score%E2%80%90based%20tests%20for%20parameter%20instability%20in%20ordinal%20factor%20models.pdf,OSF,https://osf.io/hmwpc/?view
Brit%20J%20Math%20Statis%20-%202025%20-%20Classe%20-%20Score%E2%80%90based%20tests%20for%20parameter%20instability%20in%20ordinal%20factor%20models.pdf,OSF,https://osf.io/hmwpc/?view_only=69ed2919e7a64db2b0354f99243c307c
British%20J%20Social%20Psychol%20-%202022%20-%20Rudert%20-%20Call%20me%20maybe%20Risk%20factors%20of%20impaired%20social%20contact%20during%20the%20COVID%E2%80%9019.pdf,OSF,https://osf.io/2jgy3/
British%20Journal%20of%20Sociology%20-%202023%20-%20Mayer.pdf,OSF,https://osf.io/yw658/?view_only=33ac3e66fafb49719aa8ec936a80dfc5
CCR2025.1.14.MULL.pdf,OSF,https://doi.org/10.17605/OSF.IO/TQRJ310
CCR2025.1.14.MULL.pdf,OSF,https://osf.io/tqrj310/
Community%20Applied%20Soc%20Psy%20-%202025%20-%20Puklavec%20-%20Exploring%20the%20Morality%20of%20Tax%20Morale.pdf,OSF,https://osf.io/xu5jb
Computer%20Assisted%20Learning%20-%202024%20-%20Almeida%20-%20More%20personal%20but%20not%20better%20The%20personalization%20effect%20in%20learning%20neutral.pdf,OSF,http://osf.io/c26m8
Conflicting%20Norms%20Around%20Mobile%20Media%20Dis%20Connection%20and%20State%20Awareness%20A%20Vignette%20Experiment.pdf,OSF,https://osf.io/f8agd.2
Conflicting%20Norms%20Around%20Mobile%20Media%20Dis%20Connection%20and%20State%20Awareness%20A%20Vignette%20Experiment.pdf,OSF,https://osf.io/sem32
Differential%20effects%20of%20honesty-humility%20and%20descriptive%20social%20norms%20across%20the%20seriousness%20dimension%20of%20academic%20dishonesty.pdf,OSF,https://osf.io/yvm79/
Emmer_et_al-2019-Obesity_Reviews.pdf,OSF,https://osf.io/6a7zt/
Emotion-enhanced%20source%20memory%20effects%20of%20age%20and%20experimental%20setting-1.pdf,OSF,https://osf.io/3e7v6/
Emotion-enhanced%20source%20memory%20effects%20of%20age%20and%20experimental%20setting-1.pdf,OSF,https://osf.io/4gd8h/
Enhancing%20Theory-Informed%20Dictionary%20Approaches%20with%20Glass-box%20Machine%20Learning%20The%20Case%20of%20Integrative%20Complexity%20in%20Social%20Media%20Comments.pdf,OSF,https://doi.org/10.17605/OSF.IO/578MG
Enhancing%20Theory-Informed%20Dictionary%20Approaches%20with%20Glass-box%20Machine%20Learning%20The%20Case%20of%20Integrative%20Complexity%20in%20Social%20Media%20Comments.pdf,OSF,https://osf.io/578mg/
Ethnic%20diversity%20and%20cooperation%20evidence%20from%20a%20lost%20letter%20experiment.pdf,OSF,https://doi.org/10.17605/OSF.IO/VXG29
Ethnic%20diversity%20and%20cooperation%20evidence%20from%20a%20lost%20letter%20experiment.pdf,OSF,https://osf.io/vxg29/
Euro%20J%20Social%20Psych%20-%202021%20-%20Boileau%20-%20The%20mixed%20bag%20of%20segregation%20On%20positive%20and%20negative%20associations%20with%20migrants%20.pdf,OSF,https://osf.io/m2zaq/?view_only=c6d1e7f48b48429391382e65ffc2522f
Euro%20J%20Social%20Psych%20-%202024%20-%20Salwender%20-%20Do%20women%20only%20apply%20when%20they%20are%20100%20qualified%20whereas%20men%20already%20apply%20when-1.pdf,OSF,https://osf.io/ed8w7/?view_only=03ca36afc527405d927bb326a18c052e
Euro%20J%20Social%20Psych%20-%202025%20-%20Stavrova%20-%20Turning%20the%20Camera%20Off%20in%20Virtual%20Interactions%20Can%20Harm%20the%20Reputation.pdf,OSF,https://osf.io/wmy5r/
European%20J%20Political%20Res%20-%202020%20-%20ZILLER%20-%20Public%20support%20for%20state%20surveillance.pdf,OSF,https://osf.io/y5zdw/
European%20J%20Political%20Res%20-%202022%20-%20AUER.pdf,OSF,https://doi.org/10.17605/OSF.IO/RU8Y6
European%20J%20Political%20Res%20-%202022%20-%20AUER.pdf,OSF,https://osf.io/ru8y6/
European%20J%20Political%20Res%20-%202022%20-%20KIRKIZH%20-%20Issue%20trade%E2%80%90offs%20and%20the%20politics%20of%20representation%20Experimental%20evidence%20from.pdf,OSF,https://doi.org/10.17605/OSF.IO/8P54D
European%20J%20Political%20Res%20-%202022%20-%20KIRKIZH%20-%20Issue%20trade%E2%80%90offs%20and%20the%20politics%20of%20representation%20Experimental%20evidence%20from.pdf,OSF,https://osf.io/8p54d/
Facebook%20as%20an%20Avenue%20to%20News%20A%20Comparison%20and%20Validation%20of%20Approaches%20to%20Identify%20Facebook%20Referrals.pdf,OSF,https://osf.io/pywz2/?view_only=98abd4d095e840a193c468efc1168126https://osf.io/pywz2/?
Frick2022_Article_ModelingFakingInTheMultidimens.pdf,OSF,https://osf.io/wfhz4/
G%C3%A4rtner-Schoen2021_Article_ExperiencingClimateChangeRevis.pdf,OSF,https://doi.org/10.17605/OSF.IO/8B62S
G%C3%A4rtner-Schoen2021_Article_ExperiencingClimateChangeRevis.pdf,OSF,https://osf.io/8b62s/
Geber%20%26%20Stahel%20%282026%29%20Recommended%20to%20you.pdf,OSF,https://osf.io/7dfbs
Goals%20norms%20attitudes%20and%20self-efficacy%20as%20predictors%20of%20academic%20dishonesty%20Two-wave%20prospective%20inquiries%20into%20additive%20and%20multiplicative%20effec.pdf,OSF,https://osf.io/v7xhd
Grage2019_Article_LostToTranslationHowDesignFact.pdf,OSF,https://osf.io/7wq38
Gro%C3%9F-Bayen2021_Article_OlderAndYoungerAdultsHindsight.pdf,OSF,https://osf.io/qvhnu/
How%20Alternative%20Are%20Alternative%20Media%20Analyzing%20Speaker%20and%20Topic%20Diversity%20in%20Mainstream%20and%20Alternative%20Online%20Outlets.pdf,OSF,https://osf.io/kg9y6/?view_only=e4a2e99bffd84d4a97d863347c388bf3
Human%20Brain%20Mapping%20-%202023%20-%20Kizilirmak%20-%20The%20relationship%20between%20resting_E2_80_90state%20amplitude%20fluctuations%20and%20memory_E2_80_90related.pdf,OSF,https://osf.io/gfw85/
Hybrid%20work%20and%20daily%20energy%20dynamics%20breaks%20inclusion%20and%20evening%20recovery.pdf,OSF,https://doi.org/10.17605/OSF.IO/N4Z5D
Hybrid%20work%20and%20daily%20energy%20dynamics%20breaks%20inclusion%20and%20evening%20recovery.pdf,OSF,https://osf.io/n4z5d/
I_ought_to_put_down_that_phone_SSCR.pdf,OSF,https://osf.io/dgm7s/
Interest%20Major%20Fit%20predicts%20study%20satisfaction%20and%20or%20achievement%20Comparing%20different%20ways%20of%20assessment.pdf,OSF,https://osf.io/6fvmh/?view_only
International%20Migration%20-%202024%20-%20Tubergen%20-%20Return%20intentions%20among%20Ukrainian%20refugees%20in%20Europe%20A%20Cross%E2%80%90National%20Study.pdf,OSF,https://osf.io/8qexy/
International%20Migration%20-%202024%20-%20Tubergen%20-%20Return%20intentions%20among%20Ukrainian%20refugees%20in%20Europe%20A%20Cross%E2%80%90National%20Study.pdf,OSF,https://osf.io/tmgcd/
Izydorczyk-Br%C3%B6der2021_Article_Exemplar-basedJudgmentOrDirect.pdf,OSF,https://osf.io/b69f3/
J%20Applied%20Social%20Pyschol%20-%202025%20-%20Lang%20-%20The%20Future%20Could%20be%20Greener%20A%20Randomized%20Choice%20Experiment%20on%20Cognitive.pdf,OSF,https://doi.org/10.17605/OSF.IO/QWFG8
J%20Applied%20Social%20Pyschol%20-%202025%20-%20Lang%20-%20The%20Future%20Could%20be%20Greener%20A%20Randomized%20Choice%20Experiment%20on%20Cognitive.pdf,OSF,https://osf.io/qwfg8/
J%20Management%20Studies%20-%202026%20-%20Thaler%20-%20Microlevel%20Judgments%20of%20Organizational%20Legitimacy%20How%20Validity%20Cues%20and%20Categorical.pdf,OSF,https://doi.org/10.17605/OSF.IO/
J%20Occupat%20Organ%20Psyc%20-%202025%20-%20Reifenscheid%20-%20Support%20for%20a%20legal%20right%20to%20work%20from%20home%20Do%20those%20who%20need%20it%20support.pdf,OSF,https://doi.org/10.17605/OSF.IO/3GVH7
J%20Occupat%20Organ%20Psyc%20-%202025%20-%20Reifenscheid%20-%20Support%20for%20a%20legal%20right%20to%20work%20from%20home%20Do%20those%20who%20need%20it%20support.pdf,OSF,https://osf.io/3gvh7/
J%20Organ%20Behavior%20-%202025%20-%20Cheng%20-%20Starting%20a%20Proactive%20Workday%20by%20Reattaching%20to%20Work%20How%20Reattachment%20and%20Supervisor.pdf,OSF,https://osf.io/tjcaz/?view_only=66b699c91b094c7ca333cd1c8dc5ef81
J%20Organ%20Behavior%20-%202025%20-%20Rossetti%20-%20The%20Emergence%20of%20Similar%20Personalities%20in%20Similar%20Occupations.pdf,OSF,https://osf.io/qzyrb/
J%20Organ%20Behavior%20-%202026%20-%20V%C3%B6lker%20-%20Through%20Rested%20Eyes%20The%20Relevance%20of%20Sleep%20for%20Dynamic%20Changes%20and%20Stable%20Differences.pdf,OSF,https://osf.io/9xqwm
J%20Organ%20Behavior%20-%202026%20-%20V%C3%B6lker%20-%20Through%20Rested%20Eyes%20The%20Relevance%20of%20Sleep%20for%20Dynamic%20Changes%20and%20Stable%20Differences.pdf,OSF,https://osf.io/9xqwm/
Journal%20of%20Personality%20-%202022%20-%20Entringer%20-%20Big%20Five%20personality%20and%20religiosity%20Bidirectional%20cross%E2%80%90lagged%20effects%20and.pdf,OSF,https://osf.io/gn8xa/?view_only=27038964954d4485a2d418dd3a469838
Journal%20of%20Personality%20-%202023%20-%20Militaru%20-%20The%20lay%20of%20the%20land%20Associations%20between%20environmental%20features%20and%20personality-1.pdf,OSF,https://osf.io/8j3en/
Journal%20of%20Personality%20-%202025%20-%20K%C3%BCchler%20-%20Effects%20of%20Reflective%20Processes%20on%20Social%20Emotional%20Trait%20Development%20in.pdf,OSF,https://osf.io/rwkjf/
Jugert2020_Article_ChangesInTurkish-AndResettler-.pdf,OSF,https://osf.io/j5bxr/
MaC%208%283%29%20-%20What%20Is%20Important%20When%20We%20Evaluate%20Movies%20Insights%20from%20Computational%20Analysis%20of%20Online%20Reviews.pdf,OSF,https://doi.org/10.17605/OSF.IO/KA5D8
MaC%208%283%29%20-%20What%20Is%20Important%20When%20We%20Evaluate%20Movies%20Insights%20from%20Computational%20Analysis%20of%20Online%20Reviews.pdf,OSF,https://osf.io/ka5d8/
MaC%208%283%29%20-%20What%20Is%20Important%20When%20We%20Evaluate%20Movies%20Insights%20from%20Computational%20Analysis%20of%20Online%20Reviews.pdf,OSF,https://osf.io/pqnk6
Manuscript%20Happy%20and%20healthy_revised.pdf,OSF,https://osf.io/c9y3t/?view_only=cf732061e0084486be698adea8b1540a
Manuscript_Emmer%20et%20al_The%20Immediate%20Effect%20of%20Discrimination%20on%20Mental%20Health%20A%20Meta-Analytic%20Review%20ofthe%20Casual%20Evidence_2024.pdf,OSF,https://osf.io/5fqa2/
Mending%20metacognitive%20illusions%20in%20JOLs%20when%20neither%20cognitive%20nor%20metacognitive%20feedback%20is%20effective.pdf,OSF,https://osf.io/vgy7d/?view_only=5d02381f12754484ad1c422cd1d4f44b
Mieth2020_Article_MemoryAndMetamemoryForSocialIn.pdf,OSF,https://osf.io/h98qs/
Nadarevic2020_Article_PerceivedTruthOfStatementsAndS.pdf,OSF,https://osf.io/bnqgs/
Nadarevic2022_Article_InColoreVeritasColorEffectsOnT.pdf,OSF,https://doi.org/10.17605/OSF.IO/B8WUX
Nadarevic2022_Article_InColoreVeritasColorEffectsOnT.pdf,OSF,https://osf.io/b8wux/
PNAS_Hellyer%20et%20al%202026.pdf,OSF,https://osf.io/buxwj/?view
Please%20leave%20me%20alone%20can%20daily%20interaction%20avoidance%20serve%20as%20a%20self-regulatory%20strategy%20.pdf,OSF,https://osf.io/w9zk2/
Pre-Print_New%20Political%20parties%20through%20the%20voters%20eyes%20Wuttke.pdf,OSF,https://doi.org/10.17605/OSF.IO/E763Q
Pre-Print_New%20Political%20parties%20through%20the%20voters%20eyes%20Wuttke.pdf,OSF,https://osf.io/e763q/
Psychology%20and%20Marketing%20-%202022%20-%20Ingendahl%20-%20Brand%20placements%20in%20video%20games%20How%20local%20in%E2%80%90game%20experiences%20influence.pdf,OSF,https://doi.org/10.17605/OSF.IO/QKHTS
Psychology%20and%20Marketing%20-%202022%20-%20Ingendahl%20-%20Brand%20placements%20in%20video%20games%20How%20local%20in%E2%80%90game%20experiences%20influence.pdf,OSF,https://osf.io/qkhts/
Psychology%20and%20Marketing%20-%202025%20-%20Thoma%20-%20Nostalgic%20Advertising%20Enhances%20Brand%20Name%20Recall%20by%20Reactivating%20Brand%E2%80%90Related.pdf,OSF,https://osf.io/euwzr
Public%20Administration%20-%202023%20-%20Sievert%20-%20Unpacking%20the%20effects%20of%20burdensome%20state%20actions%20on%20citizens%20policy%20perceptions.pdf,OSF,https://doi.org/10.17605/OSF.IO/7P8AM
Public%20Administration%20-%202023%20-%20Sievert%20-%20Unpacking%20the%20effects%20of%20burdensome%20state%20actions%20on%20citizens%20policy%20perceptions.pdf,OSF,https://osf.io/7p8am/
Public%20Administration%20Review%20-%202023%20-%20Sievert%20-%20The%20limited%20impact%20of%20reference%20groups%20symbolic%20gender%20representation%20on.pdf,OSF,https://doi.org/10.17605/OSF.IO/3QBVX
Public%20Administration%20Review%20-%202023%20-%20Sievert%20-%20The%20limited%20impact%20of%20reference%20groups%20symbolic%20gender%20representation%20on.pdf,OSF,https://osf.io/3qbvx/
Putting%20filter%20bubble%20effects%20to%20the%20test%20evidence%20on%20the%20polarizing%20impact%20of%20ideology-based%20news%20recommendation%20from%20two%20experiments%20in%20Germany%20a.pdf,OSF,https://osf.io/zjvek/
RIO_article_89980.pdf,OSF,https://osf.io/kqw3h/?
Scheuring2021_Article_DoesFixed-TermEmploymentHaveSp.pdf,OSF,https://osf.io/xy6mn/
Schreiner%20%26%20H%C3%BCtter%20%282023%29_SocialCognition.pdf,OSF,https://osf.io/5qbpz
Schreiner%20%26%20H%C3%BCtter%20%282023%29_SocialCognition.pdf,OSF,https://osf.io/q5c4h
Schreiner%20%26%20H%C3%BCtter%20%282023%29_SocialCognition.pdf,OSF,https://osf.io/svqte
Schreiner%20et%20al.%20%282023%29_RBB_postprint.pdf,OSF,https://osf.io/3sywn/
Schreiner%20et%20al.%20%282023%29_RBB_postprint.pdf,OSF,https://osf.io/kgt6b/
Small%20Word%20Change%20Large%20Effect%20on%20News%20Users%20How%20the%20Use%20of%20Gender-Inclusive%20Language%20in%20News%20Articles%20Influences%20News%20Selection%20and%20News%20Engagement.pdf,OSF,https://doi.org/10.17605/osf.io/et95u
Small%20Word%20Change%20Large%20Effect%20on%20News%20Users%20How%20the%20Use%20of%20Gender-Inclusive%20Language%20in%20News%20Articles%20Influences%20News%20Selection%20and%20News%20Engagement.pdf,OSF,https://doi.org/10.17605/osf.io/ug6ek
Small%20Word%20Change%20Large%20Effect%20on%20News%20Users%20How%20the%20Use%20of%20Gender-Inclusive%20Language%20in%20News%20Articles%20Influences%20News%20Selection%20and%20News%20Engagement.pdf,OSF,https://osf.io/et95u/
Small%20Word%20Change%20Large%20Effect%20on%20News%20Users%20How%20the%20Use%20of%20Gender-Inclusive%20Language%20in%20News%20Articles%20Influences%20News%20Selection%20and%20News%20Engagement.pdf,OSF,https://osf.io/ug6ek/
SocSci_v11_815to853.pdf,OSF,https://osf.io/3rzgj
SocSci_v9_206to220.pdf,OSF,https://osf.io/kte4f
Soft%20Drink%20Consumption%20and%20Mental%20Health%20Problems_Madoc.pdf,OSF,https://osf.io/5798y/
